element,id,note,operator,railway,source,layer,level,name,ref,description,fixme,video,image,note:maxspeed,railway:preserved,old_name,usage,wikidata,maxheight,wikipedia,name:ja,railway:pzb,detail,electrified,frequency,gauge,maxspeed,passenger_lines,voltage,workrules,railway:etcs,railway:lzb,railway:ballastless,railway:tilting,railway:traffic_mode,service,railway:track_ref,source:maxspeed,tunnel,bridge,railway:radio,highspeed,railway:preferred_direction,bridge:structure,railway:zbs,embankment,maxspeed:backward,maxspeed:forward,railway:ballastless:system,start_date,operator:wikidata,name:en,tracks,railway:gnt,railway:bidirectional,construction:railway:etcs,bridge:name,historic,surface,heritage,heritage:operator,lda:criteria,ref:lda,source:maxspeed:backward,source:maxspeed:forward,cutting,website,maxspeed:source,name:de,wikimedia_commons,covered,designation,abandoned:railway,disused:railway,disused:usage,railway:electricity:ref,bridge:length,railway:main_switch_off,railway:lower_pantograph_section,geometry
way,1241798496,Teilweise Überspannt,DB Netz AG,rail,bing,,,,,,,,,,,,,,,,,,,no,,1435,,,,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3461157 52.5357416, 13.345861 52.535726, 13.343879 52.5356063)"
way,1241798497,,DB Netz AG,rail,,,,,6106,,,,,,,,,,,,,,,contact_line,16.7,1435,40,4,15000,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3419877 52.5354953, 13.3427512 52.5355844, 13.3427614 52.5355857, 13.3433345 52.5356525, 13.3436895 52.5356854, 13.3438608 52.5356998)"
way,1241798499,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,80,,15000,DE:EBO,,,,,,siding,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1865337 52.4242805, 13.1872858 52.4246409)"
way,1248902224,,DB Netz AG,rail,,,0,,6171,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,no,,,passenger,,6,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3647937 52.474125, 13.3648132 52.4741636, 13.3649022 52.4743416)"
way,1259722677,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3596414 52.5906454, 13.3593597 52.5905521, 13.3590744 52.5904643, 13.3587644 52.590405, 13.3585727 52.5903738, 13.3583837 52.5903537, 13.3582621 52.5903455, 13.3581156 52.5903356, 13.3575395 52.5903229)"
way,1259722680,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.351973 52.5895786, 13.3510619 52.5895365)"
way,1259722681,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3512191 52.5896006, 13.3512756 52.5896023, 13.3515866 52.5896163, 13.3519036 52.5896043, 13.3520544 52.5895967, 13.3523294 52.5895964)"
way,1259722682,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,building_passage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3530518 52.5892188, 13.35241 52.588777)"
way,1259722683,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,building_passage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3529866 52.5892559, 13.3523563 52.5888179)"
way,1259722684,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,building_passage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3524724 52.5887391, 13.3531231 52.5891809)"
way,1264643501,,DB Netz AG,rail,,2,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3358368 52.5127319, 13.3359457 52.5129426, 13.3361101 52.513274)"
way,1264643502,,DB Netz AG,rail,,2,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3360459 52.5132696, 13.3358666 52.5129135, 13.3357783 52.512742)"
way,1264999369,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,,yes,track,contact_line,,1435,,2,0,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,"LINESTRING (13.4649928 52.5240387, 13.4649572 52.5240447, 13.4647005 52.5240852, 13.4642997 52.5241409, 13.463927 52.5241862, 13.4624875 52.5243711, 13.4622679 52.5244065, 13.4620332 52.5244481, 13.4616998 52.5245158, 13.4613553 52.5245963)"
way,1264999370,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,,yes,track,contact_line,,1435,70,2,0,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,"LINESTRING (13.4613332 52.5245668, 13.4616834 52.524485, 13.462014 52.5244187, 13.4622592 52.5243738, 13.4626157 52.5243197, 13.4640523 52.5241387, 13.4646405 52.5240583, 13.4649408 52.5240085, 13.4649773 52.5240018)"
way,1264999371,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,70,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4558603 52.5281269, 13.4563248 52.5276722, 13.4563367 52.5276606, 13.4568337 52.5271741, 13.4572531 52.5267503, 13.4575428 52.5264717, 13.4576671 52.5263574, 13.4578005 52.5262453, 13.4580489 52.5260497, 13.4583097 52.5258606, 13.4587391 52.5255911, 13.4589588 52.5254677, 13.4592965 52.5252943, 13.4596394 52.5251373, 13.4598871 52.525033, 13.4601667 52.5249249, 13.4604365 52.5248298, 13.4607845 52.5247177, 13.4611308 52.524619, 13.4613179 52.5245708, 13.4613332 52.5245668)"
way,1264999372,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4613553 52.5245963, 13.4613369 52.5246008, 13.461145 52.5246506, 13.4608138 52.5247446, 13.4605069 52.5248421, 13.4602023 52.5249496, 13.4599186 52.5250595, 13.4596725 52.5251622, 13.4593307 52.5253198, 13.4589951 52.5254914, 13.4587311 52.525643, 13.4583515 52.5258848, 13.4582792 52.5259332, 13.4580851 52.5260747, 13.4578387 52.5262705, 13.4577153 52.5263737, 13.4575973 52.5264802, 13.457297 52.52677, 13.4568784 52.5271925, 13.4563877 52.5276795, 13.456377 52.5276901, 13.455915 52.5281487)"
way,1264999373,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"LINESTRING (13.4264949 52.5444265, 13.427882 52.5439484)"
way,1264999374,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"LINESTRING (13.4279074 52.543976, 13.4272891 52.5441837, 13.4265217 52.5444532)"
way,1264999375,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.417518 52.5485018, 13.4175305 52.5484977, 13.4179533 52.5483597, 13.4191713 52.5479547, 13.419329 52.5479028, 13.420252 52.5475831, 13.4202925 52.5475674, 13.4204721 52.5474965, 13.4204881 52.5474899, 13.4206585 52.5474171, 13.4209067 52.5473044, 13.421134 52.5471907, 13.4231826 52.5460689, 13.4242077 52.5455038, 13.4247178 52.5452205, 13.4252424 52.5449462, 13.4256161 52.5447652, 13.4258623 52.5446669, 13.4259889 52.5446168, 13.4260003 52.5446126, 13.4264949 52.5444265)"
way,1264999376,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4265217 52.5444532, 13.4260311 52.5446405, 13.4260198 52.5446448, 13.4256445 52.5447881, 13.425277 52.5449736, 13.4247537 52.545249, 13.4242419 52.5455321, 13.423212 52.5460998, 13.4211715 52.5472165, 13.4209377 52.5473331, 13.4206868 52.5474473, 13.4205176 52.5475181, 13.4205008 52.5475243, 13.4203218 52.5475942, 13.4202817 52.5476101, 13.4193665 52.5479345, 13.4192009 52.5479878, 13.4179794 52.548393, 13.4175745 52.5485245, 13.417556 52.5485305, 13.4175404 52.5485356)"
way,1265865276,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5187543 52.4840787, 13.5176872 52.4845558, 13.5176283 52.484583, 13.5168463 52.4849442)"
way,1265865277,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4912794 52.4948885, 13.4918525 52.4946348)"
way,1265865278,,,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4918525 52.4946348, 13.4917114 52.4947017, 13.4915864 52.4947678, 13.491445 52.494847, 13.4913291 52.4949078, 13.4911717 52.4949857)"
way,1265865279,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5002122 52.4912483, 13.5003246 52.4912095)"
way,1265865285,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4988343 52.4928288, 13.4991737 52.4927161, 13.4993358 52.4926623)"
way,1265865287,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5032144 52.4915957, 13.5033426 52.491551, 13.503483 52.4915003, 13.503616 52.4914485, 13.5037607 52.4913875, 13.5071572 52.4898997, 13.5075142 52.489747)"
way,1265865288,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5019592 52.4919176, 13.5021229 52.4918787, 13.5022678 52.4918395, 13.5024012 52.4918003, 13.5025393 52.4917579, 13.5027325 52.4916958, 13.5027773 52.491681)"
way,1265865289,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5013787 52.4920438, 13.5016998 52.4919555, 13.5020725 52.4918496, 13.5023648 52.4917645, 13.5025387 52.4917105)"
way,1265865290,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.5058507 52.4897991, 13.5059632 52.4897552, 13.5060887 52.4897108, 13.5065266 52.4895685)"
way,1265865291,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5057806 52.4898781, 13.5061454 52.4897177, 13.5062538 52.4896714, 13.5063829 52.4896202, 13.5065266 52.4895685)"
way,1265865292,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.5063854 52.4896677, 13.5064669 52.4896362, 13.5065901 52.4895934, 13.5067072 52.4895548, 13.5069922 52.4894628)"
way,1265865293,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.5061771 52.4898031, 13.5063689 52.4897188, 13.5067213 52.4895645, 13.5068471 52.4895129, 13.5069922 52.4894628)"
way,1265865294,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.5066944 52.4896471, 13.5073462 52.4893742)"
way,1265865295,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.506574 52.4897468, 13.5066839 52.4896991, 13.5068002 52.4896455, 13.5068847 52.4896038, 13.5070922 52.4894965, 13.5071412 52.4894717, 13.5072133 52.4894352, 13.5073462 52.4893742)"
way,1265865296,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rail,,,,,,,"LINESTRING (13.5074642 52.4894559, 13.5075331 52.4894255)"
way,1265865298,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.493369 52.4940556, 13.4927271 52.4943385, 13.4925896 52.4944018, 13.4924648 52.4944684, 13.4923566 52.4945251, 13.4920161 52.4947261)"
way,1265865299,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4977714 52.49247, 13.4973728 52.4926935, 13.4972547 52.4927573, 13.4971151 52.4928265, 13.4971031 52.4928319)"
way,1265865300,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.497175 52.4927485, 13.4975091 52.4925991, 13.4976416 52.4925358, 13.4977714 52.49247)"
way,1265865301,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4982363 52.4922108, 13.4981051 52.4922782, 13.4979739 52.4923391, 13.4976465 52.4924854)"
way,1265865302,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4976063 52.4924487, 13.4979067 52.4923207, 13.4981241 52.492214, 13.4984086 52.492059, 13.4986742 52.4919195)"
way,1265865303,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4975074 52.4922675, 13.4976407 52.4922048, 13.497823 52.4921326, 13.4980106 52.4920626, 13.4982138 52.4919928, 13.4984185 52.491911)"
way,1265865304,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4980176 52.4920899, 13.4971911 52.4924671)"
way,1265865305,,DB InfraGO AG,rail,,,,,6152,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,no,,,passenger,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4972232 52.4925011, 13.4973106 52.49246, 13.4975066 52.4923619, 13.4977474 52.4922278, 13.4980176 52.4920899)"
way,1265865306,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4986742 52.4919195, 13.4972684 52.4925531)"
way,1265865307,,DB InfraGO AG,rail,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yard,,,building_passage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5095385 52.4866342, 13.5089937 52.486613)"
way,1265865310,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5084982 52.4879906, 13.5085897 52.4879524, 13.5086816 52.4879173, 13.5087761 52.4878832, 13.5088878 52.4878465, 13.5090095 52.4878119, 13.509136 52.4877811, 13.509402 52.4877256)"
way,1265865311,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5050617 52.4885128, 13.5074131 52.4874636)"
way,1265865312,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5051465 52.4885826, 13.5074943 52.487532)"
way,1265865313,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5052634 52.4886788, 13.5076027 52.4876233)"
way,1265865314,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5053464 52.4887471, 13.5076859 52.4876935)"
way,1265865315,,,rail,,,,,7359,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5117141 52.4867424, 13.511765 52.4867221)"
way,1265865316,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5106145 52.4871333, 13.5110819 52.4870112)"
way,1265865317,,,rail,,,,,7359,,,,,,,,,,,,,,,contact_line,16.7,1435,40,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5197238 52.4835393, 13.5205751 52.4831647, 13.5205956 52.4831557, 13.5215045 52.4827558)"
way,1265865318,,DB InfraGO AG,rail,,,,,6144,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,30,,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.554763 52.4268147, 13.5549414 52.4268039, 13.5551912 52.4268037, 13.5556821 52.4268112, 13.556201 52.4268592, 13.5567414 52.4269169, 13.55741 52.4270064, 13.5579085 52.4270876, 13.5582866 52.4271516, 13.5588612 52.4272905, 13.5594544 52.4274695, 13.5598509 52.4276195, 13.5602947 52.4278006, 13.5607225 52.4280066, 13.5610652 52.428207, 13.5613609 52.4283942, 13.5616554 52.428594, 13.5618336 52.4287448, 13.5620537 52.4289301, 13.5622166 52.4290971, 13.5623478 52.4292381)"
way,1266326114,,Deuna Zement,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4391036 52.5398642, 13.4394104 52.5396979, 13.4395468 52.5396198)"
way,1266326115,,Deuna Zement,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4467734 52.5366954, 13.4469656 52.5365824, 13.4471939 52.53643)"
way,1266326116,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,ベルリン環状線,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,"Zs3 ""6"" am Signal 43 F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4462855 52.5371386, 13.4460549 52.5372431, 13.4458528 52.5373276, 13.4456514 52.5374047, 13.4450811 52.5376178)"
way,1266326117,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,ベルリン環状線,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4472039 52.5366747, 13.4469269 52.5368304, 13.4467249 52.5369304, 13.4462855 52.5371386)"
way,1266326118,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4404969 52.5393226, 13.4407911 52.5391886, 13.4410952 52.5390567, 13.4413976 52.5389355, 13.4417084 52.5388177, 13.4450793 52.5375679)"
way,1266326119,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4451296 52.5375001, 13.4447213 52.5376517, 13.4414916 52.5388509, 13.4412599 52.5389388, 13.4410077 52.5390426, 13.4407603 52.5391507, 13.4404604 52.5392886)"
way,1266672531,,DB Netz AG,rail,,,,Stettiner Bahn,6081,,,,,,,,main,,,de:Bahnstrecke Berlin–Szczecin,,yes,,contact_line,16.7,1435,80,4,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 ZU206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3980719 52.5500897, 13.397616 52.5497689, 13.3970129 52.549488, 13.396426 52.5492799, 13.39589 52.5491505)"
way,1266672532,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4053343 52.5494641, 13.4044266 52.549419, 13.4036327 52.549382)"
way,1266672533,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4069513 52.5495167, 13.4073233 52.5495345)"
way,1266672534,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,"Zs 3 ""6"" am Signal 41 N138; Zs 3 ""8"" am Signal 41K",,,,,,,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4036378 52.5493384, 13.4038896 52.5493514)"
way,1266672535,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,"Zs 3 ""6"" am Signal 41 N138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3976378 52.5492496, 13.3980098 52.5492631)"
way,1266672536,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 N180 und 41 N182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4162145 52.5489261, 13.4168564 52.5487235, 13.417518 52.5485018)"
way,1266672537,,DB Netz AG,rail,,-1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 N179, 41 N181 und 41K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4175404 52.5485356, 13.4168795 52.5487564, 13.4162401 52.5489589)"
way,1266672538,,DB Netz AG,rail,,,,,6141,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,80,2,15000,DE:EBO,,,,,,,,"Zs 3 ""8"" am Signal 41 N182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4067804 52.549385, 13.407914 52.5494584, 13.4083363 52.5494805, 13.4087688 52.5494899, 13.4093698 52.5494949, 13.4099763 52.5494824, 13.4118371 52.549444, 13.4130045 52.5494059)"
