element,id,operator,railway,railway:local_operated,railway:switch,railway:switch:electric,railway:switch:heated,railway:switch:movable_frog,railway:switch:resetting,railway:turnout_side,ref,source,railway:switch:configuration,description,video,railway:maxspeed:diverging,railway:maxspeed:straight,railway:switch_ref,image,source:ref,fixme,railway:radius,railway:electricity,control,railway:local_operated:home_position,usage,railway:electricity:jumpering,disused,note,level,layer,crossing,tactile_paving,wheelchair,source:description,razed:railway,name,abandoned,railway:track_ref,geometry
node,287596185,DB Netz AG,switch,no,default,yes,yes,no,no,right,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3019823 52.5043536)
node,287596186,DB Netz AG,switch,no,default,yes,yes,no,no,right,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3027009 52.5044712)
node,289678327,DB Netz AG,switch,no,default,yes,yes,no,no,right,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3908934 52.5491989)
node,290164496,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3724027 52.4869233)
node,290164524,,switch,yes,default,no,,no,no,left,420,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3726201 52.48717)
node,290164533,,switch,yes,default,no,,no,no,,418,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3726671 52.4871875)
node,290164539,,switch,yes,default,no,,no,no,left,1,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3733442 52.4885222)
node,290164540,,switch,yes,default,no,,no,no,left,417,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3727778 52.4874362)
node,290164546,,switch,yes,default,no,,no,no,left,415,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3728507 52.4874827)
node,290164547,,switch,yes,default,no,,no,no,left,412,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3729821 52.4877822)
node,290165154,,switch,yes,default,,,,,,3,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,POINT (13.3742513 52.4899091)
node,290165155,,switch,yes,default,,,,,,4,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3746827 52.4909026)
node,290165158,,switch,,,,,,,,,,,,,,,,,,,,,manual,,,,,,,,,,,,,,,,POINT (13.3752623 52.4915504)
node,290181682,,switch,,,,,,,right,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3736396 52.4979553)
node,290347037,,switch,no,default,yes,,,,left,,bing; survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3707006 52.4842508)
node,290347038,,switch,no,default,yes,,,,right,,,,,,80,120,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3678048 52.4795181)
node,291098637,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3833295 52.5482846)
node,291203381,DB InfraGO AG,switch,no,outer_curved,yes,yes,yes,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3813818 52.5481166)
node,291203384,DB InfraGO AG,switch,no,inner_curved,yes,yes,yes,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3821645 52.5482424)
node,291207566,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3840899 52.5483225)
node,295076441,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3386632 52.5361461)
node,295076477,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3359337 52.5358147)
node,295079001,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3405973 52.5370295)
node,295079087,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3425629 52.5365055)
node,295103330,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3411678 52.5373299)
node,295103332,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3414112 52.5371229)
node,295103340,,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3383884 52.5393459)
node,295104210,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3411893 52.5388981)
node,295104212,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3404953 52.5389591)
node,297025226,,switch,yes,,no,,no,no,,585,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5753583 52.4469964)
node,297091697,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4122007 52.5194388)
node,297094382,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4120809 52.5180065)
node,297358284,,switch,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4539259 52.4689931)
node,298352344,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4106211 52.5199279)
node,299935865,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3278065 52.4776908)
node,299935873,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3263389 52.4776131)
node,299935875,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3261758 52.4776132)
node,300951348,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1807417 52.4220648)
node,300951352,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1787485 52.4210091)
node,300951375,,switch,,double_slip,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1774232 52.4200831)
node,300951377,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1769111 52.4197474)
node,300951386,,switch,no,,yes,,,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1742885 52.4184462)
node,300962338,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1808075 52.421728)
node,300963409,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1838455 52.4232711)
node,300963418,DB InfraGO AG,switch,no,outer_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1840312 52.423192)
node,301255584,DB Netz AG,switch,no,default,yes,,no,no,right,23W319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1851537 52.4233927)
node,301255591,DB InfraGO AG,switch,no,default,yes,,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1794132 52.4205522)
node,301255597,DB Netz AG,switch,no,default,yes,,no,no,right,23W317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1857266 52.4237341)
node,301255602,DB Netz AG,switch,no,default,yes,,no,no,left,23W316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1863172 52.4240755)
node,301255623,DB InfraGO AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1846471 52.423548)
node,301255626,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1849158 52.4237034)
node,303998862,DB InfraGO AG,switch,no,inner_curved,yes,yes,yes,no,left,,,,,,,,,"https://commons.wikimedia.org/wiki/File:I09_099_Bf_Wedding,_Ringbahnanschluss_nach_Bhf.jpg",,,,,,,,,,,,,,,,,,,,,POINT (13.3659783 52.5421554)
node,303998939,DB InfraGO AG,switch,no,default,yes,yes,yes,no,left,,,,,,,,,"https://commons.wikimedia.org/wiki/File:I09_099_Bf_Wedding,_Ringbahnanschluss_nach_Bhf.jpg",,,,,,,,,,,,,,,,,,,,,POINT (13.3659384 52.5421941)
node,304006492,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3663443 52.4779128)
node,304006518,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3671858 52.478151)
node,304006520,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3647207 52.4738258)
node,304006525,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.368264 52.4797393)
node,304006533,,switch,no,default,yes,,,,right,,,,,,80,120,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3668807 52.4782587)
node,304006568,,switch,,,,,,,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3597349 52.4603366)
node,304554045,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3666678 52.4786449)
node,304554049,DB InfraGO AG,switch,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3665247 52.4783281)
node,305375923,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.351973 52.5895786)
node,305788379,DB InfraGO AG,switch,,,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2113979 52.4393356)
node,305803943,,switch,yes,default,no,,no,,right,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,POINT (13.3250886 52.4573557)
node,309342445,DB InfraGO AG,switch,,outer_curved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2208483 52.5300518)
node,309342447,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.216899 52.530709)
node,309342451,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2191644 52.5303283)
node,309342454,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2195036 52.5302852)
node,309342455,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2218119 52.5299175)
node,309645527,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4570408 52.4690502)
node,309645560,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4537594 52.4656181)
node,309656599,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4493417 52.4683908)
node,309656693,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4566951 52.4742069)
node,309656695,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4568049 52.4744184)
node,309656701,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4573291 52.4769439)
node,309656713,,switch,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4574074 52.4777898)
node,309656727,,switch,yes,default,no,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4574571 52.4783796)
node,309656729,,switch,yes,default,no,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.457475 52.478466)
node,309656732,DB InfraGO AG,switch,yes,default,,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4572659 52.477764)
node,309743359,DB Netz AG,switch,no,inner_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4658551 52.497092)
node,310012549,,switch,,default,,,,,left,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5089005 52.487144)
node,310012876,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5013237 52.4902562)
node,310012880,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4990701 52.4916212)
node,310012881,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5008193 52.4907164)
node,310012888,,switch,,double_slip,,,,,,,,inside,,,,,,,,,190,,,,,,,,,,,,,,,,,,POINT (13.4987929 52.491744)
node,310015443,,switch,,default,,,,,right,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,POINT (13.5036062 52.4902735)
node,310131341,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5018253 52.4902304)
node,310131342,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5005853 52.4911056)
node,310131347,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5009137 52.4909624)
node,310131348,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5017891 52.4905872)
node,310134263,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5002122 52.4912483)
node,310134277,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5018722 52.4908198)
node,310134284,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4983297 52.49216)
node,310197127,DB Netz AG,switch,no,inner_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4733819 52.5067832)
node,310198531,DB Netz AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4719839 52.506191)
node,310517034,,switch,,default,,,,,left,8,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4806098 52.5060514)
node,310518384,DB Netz AG,switch,no,,yes,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4832566 52.5057957)
node,310518428,DB Netz AG,switch,no,default,yes,yes,no,no,right,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4807409 52.5061851)
node,310518439,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4895488 52.5066471)
node,310518440,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4912127 52.5073323)
node,310519920,DB Netz AG,switch,no,inner_curved,yes,,no,no,right,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4854609 52.4984042)
node,310519925,,switch,,default,,,,,left,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4913807 52.4952112)
node,310520894,,switch,,double_slip,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4869104 52.4972529)
node,315140135,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4132179 52.5222623)
node,315503604,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3510382 52.5369835)
node,315503618,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3432196 52.5357747)
node,315503849,,switch,no,default,yes,yes,no,no,left,,,,ferngestellte Weiche,,,,,"https://commons.wikimedia.org/wiki/File:L01_386_Berlin,_Strecken_6107,_6017.jpg",,,,,,,,,,,,,,,,,,,,,POINT (13.3551673 52.5372416)
node,315967844,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3462965 52.5367502)
node,315967852,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3493354 52.5371675)
node,315967885,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3499247 52.5372721)
node,315967901,,switch,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3462499 52.5367955)
node,315967904,,switch,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3465349 52.5368272)
node,315967933,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3489499 52.5371441)
node,315967935,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.348235 52.5371211)
node,316037903,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3434999 52.5365664)
node,316037906,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3430523 52.536569)
node,316775450,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3826896 52.4712628)
node,316775456,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3860348 52.4706469)
node,316778070,DB InfraGO AG,switch,no,outer_curved,yes,yes,no,no,right,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4448608 52.4697588)
node,316784612,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4097683 52.5496941)
node,316785081,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4168862 52.5489064)
node,316785829,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4403648 52.5395358)
node,316785830,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,left,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4405192 52.5394647)
node,316920662,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1889438 52.4253762)
node,316920663,DB InfraGO AG,switch,no,outer_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1897363 52.425875)
node,316920667,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1887118 52.4253693)
node,316920670,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1874222 52.424842)
node,316920671,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1885483 52.42519)
node,316920675,DB InfraGO AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1882524 52.4250987)
node,316920677,DB Netz AG,switch,,double_slip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1874917 52.4246866)
node,316922280,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1826334 52.4228537)
node,316922285,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1820268 52.4225983)
node,316922289,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1824376 52.4226432)
node,316922291,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1820922 52.4225558)
node,316922294,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1813026 52.4220335)
node,316922295,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1819359 52.4224546)
node,316922296,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.181372 52.4221648)
node,316922297,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1825458 52.4227023)
node,316922299,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1833754 52.4230849)
node,316922304,,switch,,double_slip,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.177837 52.420366)
node,316923041,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1826914 52.4229378)
node,316923048,DB InfraGO AG,switch,no,double_slip,yes,yes,no,no,,,,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1816451 52.4224378)
node,316923049,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1826715 52.4230403)
node,316923050,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1819195 52.4225827)
node,317310466,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4298035 52.511563)
node,317310473,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4305204 52.5115231)
node,317310480,DB InfraGO AG,switch,no,default,yes,,,,right,115,,,einfache Weiche (EW 300-1:9) laut Aufschrift,,,,,,,,300,,,,,,,,,,,,,,,,,,POINT (13.4317669 52.5113643)
node,317319661,DB Netz AG,switch,no,default,yes,,no,no,left,W21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4362427 52.5102609)
node,317319666,DB InfraGO AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4330263 52.5114484)
node,317319674,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4310399 52.5116025)
node,317549200,,switch,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.460122 52.6036289)
node,317597842,,switch,,,,,,,,B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5285113 52.5419232)
node,317746601,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1888587 52.5356401)
node,317746603,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1890012 52.5356264)
node,317746718,,switch,yes,default,no,,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1825282 52.535412)
node,317746727,,switch,,default,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1884444 52.5356971)
node,317752048,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5838519 52.5485263)
node,317752283,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5836243 52.5488386)
node,317753748,,switch,,outer_curved,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5183722 52.4839773)
node,318112293,DB Netz AG,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4398852 52.5080831)
node,318112301,DB Netz AG,switch,no,default,yes,yes,no,no,right,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4365005 52.5096494)
node,318112303,DB Netz AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4383002 52.508735)
node,318112310,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4395299 52.5085852)
node,318112314,DB Netz AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.439273 52.5085795)
node,318112315,DB Netz AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4385908 52.5088226)
node,318333108,,switch,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4808076 52.506268)
node,318333109,,switch,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4817123 52.5060522)
node,318335527,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4376573 52.5094671)
node,318337090,,switch,yes,default,no,,no,no,right,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,POINT (13.4580503 52.5052813)
node,318339171,,switch,,,,,,,right,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4882618 52.5055241)
node,318339435,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4869512 52.5053562)
node,318339665,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4855962 52.5049386)
node,318341354,,switch,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4855099 52.5053973)
node,318342351,DB Netz AG,switch,no,default,yes,yes,no,no,right,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.49319 52.5085717)
node,318343379,,switch,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4944587 52.510331)
node,318343488,DB Netz AG,switch,no,double_slip,yes,,no,no,,294,,inside,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4984361 52.5112759)
node,318343824,DB Netz AG,switch,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4927091 52.5079783)
node,318344319,,switch,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4932357 52.508106)
node,318344321,,switch,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4987675 52.5110259)
node,318344322,,switch,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4998972 52.5116946)
node,318344323,,switch,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5025146 52.5128104)
node,318685164,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,right,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1412341 52.3977787)
node,318693749,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.141418 52.3989957)
node,319240262,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.545364 52.4723922)
node,319241572,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5564556 52.4675518)
node,319241591,DB InfraGO AG,switch,no,inner_curved,yes,yes,no,no,right,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5850469 52.4584371)
node,319241592,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5862683 52.4584797)
node,319245155,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6884695 52.4518493)
node,319245158,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6868271 52.4519167)
node,319247665,,switch,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6006881 52.4578784)
